ORIG_FID,SIA2024BuildingType,BuildingAge,GlazingRatio
11133,SFH,1920,48
11134,SFH,1900,42
11135,SFH,2015,41
11136,SFH,1935,41
11137,SFH,2016,14
11138,SFH,1974,49
11139,SFH,1952,41
11140,SFH,1986,14
11141,SFH,2006,27
11142,SFH,1901,26
11143,SFH,1928,10
11144,SFH,1976,32
11145,SFH,1954,57
11146,SFH,1981,40
11147,SFH,1944,10
11148,SFH,1955,53
11149,SFH,2014,57
11150,SFH,1998,31
11151,SFH,1957,13
11152,SFH,1937,24
11153,SFH,2016,46
11154,SFH,2007,26
11155,SFH,1991,50
11156,SFH,1983,22
11157,SFH,1938,16
11158,SFH,1996,55
11159,SFH,1937,43
11160,SFH,2001,20
11161,SFH,1995,22
11162,SFH,1926,39
11163,SFH,1952,41
11164,SFH,1912,41
11165,SFH,1920,31
11166,SFH,1913,43
11167,SFH,1962,22
11168,SFH,1995,31
11169,SFH,2001,28
11170,SFH,2017,54
11171,SFH,1983,30
11172,SFH,1908,44
11173,SFH,1975,17
11174,SFH,1918,11
11175,SFH,1906,24
11176,SFH,2016,23
11177,SFH,2014,47
11178,SFH,1993,50
11179,SFH,1991,52
11180,SFH,1970,30
11181,SFH,1951,36
11182,SFH,1909,18
11183,SFH,1915,15
11184,SFH,1917,56
11185,SFH,1975,48
11186,SFH,2002,25
11187,SFH,1992,58
11188,SFH,1906,25
11189,SFH,1901,39
11190,SFH,1902,34
11191,SFH,1951,14
11192,SFH,1930,18
11193,SFH,1917,46
11194,SFH,1913,10
11195,SFH,1951,12
11196,SFH,1958,23
11197,SFH,2005,55
11198,SFH,1993,12
11199,SFH,2003,25
11200,SFH,2008,16
11201,SFH,1968,33
11202,SFH,1950,11
11203,SFH,1922,18
11204,SFH,2013,48
11205,SFH,2019,38
11206,SFH,1991,42
11207,SFH,1925,20
11208,SFH,1917,38
11209,SFH,1967,45
11210,SFH,1919,32
11211,SFH,1907,12
11212,SFH,2011,12
11213,SFH,1972,46
11214,SFH,1915,27
11215,SFH,1933,19
11216,SFH,1948,58
11217,SFH,1931,17
11218,SFH,1947,21
11219,SFH,1984,31
11220,SFH,1929,55
11221,SFH,1995,12
11222,SFH,1967,28
11223,SFH,1953,21
11224,SFH,1975,21
11225,SFH,1968,43
11226,SFH,2012,57
11227,SFH,1920,47
11228,SFH,2008,45
11229,SFH,1980,16
11230,SFH,1935,36
11231,SFH,1915,58
11232,SFH,1904,43
11233,SFH,1985,19
11234,SFH,1924,27
11235,SFH,1944,39
11236,SFH,1953,36
11237,SFH,1952,18
11238,SFH,2016,59
11239,SFH,1957,30
11240,SFH,1921,18
11241,SFH,1934,48
11242,SFH,1945,29
11243,SFH,1996,44
11244,SFH,1950,29
11245,SFH,1904,30
11246,SFH,1943,55
11247,SFH,1984,14
11248,SFH,1983,39
11249,SFH,1957,17
11250,SFH,1973,58
11251,SFH,1958,59
11252,SFH,1909,38
11253,SFH,1972,54
11254,SFH,2016,33
11255,SFH,1993,52
11256,SFH,1963,31
11257,SFH,2010,31
11258,SFH,2012,30
11259,SFH,1980,21
11260,SFH,1955,35
11261,SFH,1943,24
11262,SFH,2012,28
11263,SFH,1920,10
11264,SFH,2009,58
11265,SFH,2008,42
11266,SFH,1963,59
11267,SFH,1947,11
11268,SFH,1950,29
11269,SFH,1927,35
11270,SFH,2014,34
11271,SFH,1962,25
11272,SFH,1902,57
11273,SFH,1913,23
11274,SFH,1960,10
11275,SFH,2001,56
11276,SFH,1942,19
11277,SFH,1980,39
11278,SFH,2003,33
11279,SFH,1934,19
11280,SFH,1994,18
11281,SFH,1979,37
11282,SFH,1906,12
11283,SFH,1969,56
11284,SFH,1958,24
11285,SFH,1928,45
11286,SFH,2015,52
11287,SFH,1917,15
11288,SFH,1997,30
11289,SFH,2013,57
11290,SFH,1977,53
11291,SFH,1924,52
11292,SFH,1938,18
11293,SFH,1969,30
11294,SFH,1995,58
11295,SFH,1953,18
11296,SFH,1995,38
11297,SFH,2013,15
11298,SFH,2014,16
11299,SFH,1968,59
11300,SFH,1933,21
11301,SFH,1940,27
11302,SFH,1908,17
11303,SFH,1961,54
11304,SFH,1932,18
11305,SFH,1927,13
11306,SFH,2001,39
11307,SFH,1972,18
11308,SFH,1954,36
11309,SFH,1968,25
11310,SFH,1941,41
11311,SFH,1983,16
11312,SFH,2012,49
11313,SFH,2011,59
11314,SFH,1994,10
11315,SFH,1953,13
11316,SFH,1917,53
11317,SFH,1920,10
11318,SFH,1953,38
11319,SFH,1975,32
11320,SFH,1900,57
11321,SFH,1992,28
11322,SFH,1913,26
11323,SFH,2014,25
11324,SFH,2017,49
11325,SFH,2012,26
11326,SFH,2018,34
11327,SFH,1930,35
11328,SFH,1944,28
11329,SFH,1945,37
11330,SFH,1944,22
11331,SFH,1911,49
11332,SFH,1984,23
11333,SFH,1907,36
11334,SFH,1919,30
11335,SFH,1944,31
11336,SFH,1913,11
11337,SFH,1936,51
11338,SFH,1957,36
11339,SFH,2004,13
11340,SFH,1994,22
11341,SFH,1988,36
11342,SFH,1931,15
11343,SFH,2006,21
11344,SFH,2013,20
11345,SFH,1979,29
11346,SFH,1916,24
11347,SFH,1904,48
11348,SFH,1960,52
11349,SFH,2004,30
11350,SFH,1905,32
11351,SFH,1934,51
11352,SFH,1924,16
11353,SFH,1975,53
11354,SFH,1974,43
11355,SFH,1990,45
11356,SFH,1953,17
11357,SFH,1988,45
11358,SFH,1971,12
11359,SFH,1981,50
11360,SFH,1956,24
11361,SFH,1919,44
11362,SFH,1949,24
11363,SFH,1942,28
11364,SFH,1947,26
11365,SFH,1908,47
11366,SFH,1969,53
11367,SFH,1973,24
11368,SFH,2017,52
11369,SFH,1908,44
11370,SFH,2011,18
11371,SFH,2015,39
11372,SFH,1940,34
11373,SFH,2013,20
11374,SFH,1977,14
11375,SFH,2004,59
11376,SFH,2000,20
11377,SFH,1914,23
11378,SFH,1965,24
11379,SFH,1955,56
11380,SFH,1978,19
11381,SFH,1962,18
11382,SFH,1904,11
11383,SFH,1991,32
11384,SFH,1960,53
11385,SFH,2016,11
11386,SFH,2013,50
11387,SFH,1973,48
11388,SFH,1947,18
11389,SFH,1917,29
11390,SFH,1908,17
11391,SFH,2005,12
11392,SFH,1946,50
11393,SFH,2013,31
11394,SFH,1951,12
11395,SFH,1958,14
11396,SFH,1976,59
11397,SFH,2009,27
11398,SFH,1917,41
11399,SFH,1960,43
11400,SFH,1907,49
11401,SFH,1938,23
11402,SFH,1901,23
11403,SFH,1927,58
11404,SFH,1932,52
11405,SFH,1975,41
11406,SFH,2015,27
11407,SFH,2004,26
11408,SFH,1989,17
11409,SFH,1924,43
11410,SFH,1903,58
11411,SFH,1923,18
11412,SFH,1911,49
11413,SFH,1949,33
11414,SFH,1902,35
11415,SFH,1982,11
11416,SFH,1949,27
11417,SFH,1965,36
11418,SFH,1973,49
11419,SFH,1907,22
11420,SFH,2010,41
11421,SFH,1945,11
11422,SFH,1982,31
11423,SFH,1962,49
11424,SFH,2008,59
11425,SFH,1936,23
11426,SFH,1901,58
11427,SFH,1948,21
11428,SFH,1990,40
11429,SFH,1911,13
11430,SFH,2005,34
11431,SFH,1904,44
11432,SFH,1954,45
11433,SFH,1973,38
11434,SFH,1900,39
11435,SFH,1900,56
11436,SFH,2004,26
11437,SFH,2017,15
11438,SFH,1914,26
11439,SFH,1948,51
11440,SFH,1983,33
11441,SFH,1929,18
11442,SFH,2009,42
11443,SFH,2018,45
11444,SFH,1943,25
11445,SFH,1984,45
11446,SFH,1954,10
11447,SFH,1974,33
11448,SFH,2019,16
11449,SFH,1983,10
11450,SFH,1913,50
11451,SFH,1997,49
11452,SFH,1933,12
11453,SFH,2009,15
11454,SFH,1986,53
11455,SFH,2004,59
11456,SFH,2010,44
11457,SFH,2000,46
11458,SFH,1937,41
11459,SFH,1950,15
11460,SFH,1939,48
11461,SFH,1947,18
11462,SFH,1962,30
11463,SFH,1922,39
11464,SFH,1996,15
11465,SFH,1921,12
11466,SFH,1960,25
11467,SFH,1993,31
11468,SFH,1905,27
11469,SFH,1989,50
11470,SFH,1911,19
11471,SFH,1926,26
11472,SFH,1986,51
11473,SFH,1992,51
11474,SFH,1947,44
11475,SFH,1921,25
11476,SFH,1954,11
11477,SFH,1910,34
11478,SFH,2018,15
11479,SFH,1991,10
11480,SFH,1901,55
11481,SFH,1904,44
11482,SFH,1902,19
11483,SFH,1927,33
11484,SFH,1941,44
11485,SFH,2019,54
11486,SFH,1972,46
11487,SFH,1925,54
11488,SFH,1901,22
11489,SFH,2006,38
11490,SFH,1913,54
11491,SFH,1957,27
11492,SFH,1946,16
11493,SFH,1995,27
11494,SFH,1968,19
11495,SFH,1920,36
11496,SFH,1966,48
11497,SFH,1992,29
11498,SFH,1950,15
11499,SFH,1999,52
11500,SFH,2012,50
11501,SFH,1966,22
11502,SFH,2018,45
11503,SFH,2015,10
11504,SFH,2015,50
11505,SFH,1996,43
11506,SFH,1923,46
11507,SFH,1958,35
11508,SFH,1956,55
11509,SFH,2002,45
11510,SFH,2014,53
11511,SFH,1947,33
11512,SFH,1949,27
11513,SFH,1948,30
11514,SFH,1984,46
11515,SFH,1994,47
11516,SFH,1992,19
11517,SFH,2000,15
11518,SFH,2011,42
11519,SFH,1918,28
11520,SFH,1962,55
11521,SFH,1944,42
11522,SFH,1982,23
11523,SFH,2002,26
11524,SFH,1956,50
11525,SFH,2013,25
11526,SFH,1910,48
11527,SFH,1987,56
11528,SFH,1971,43
11529,SFH,1958,28
11530,SFH,1979,48
11531,SFH,1997,29
11532,SFH,1931,43
11533,SFH,1958,56
11534,SFH,1966,45
11535,SFH,1946,12
11536,SFH,1976,16
11537,SFH,2009,12
11538,SFH,1969,36
11539,SFH,1907,29
11540,SFH,1952,42
11541,SFH,1961,45
11542,SFH,1919,45
11543,SFH,1994,53
11544,SFH,1962,38
11545,SFH,1972,51
11546,SFH,1962,33
11547,SFH,1922,49
11548,SFH,1960,18
11549,SFH,1965,45
11550,SFH,1982,13
11551,SFH,1970,45
11552,SFH,1938,28
11553,SFH,2014,27
11554,SFH,2006,19
11555,SFH,2003,17
11556,SFH,1902,42
11557,SFH,1915,13
11558,SFH,1942,32
11559,SFH,2012,52
11560,SFH,1971,30
11561,SFH,1958,15
11562,SFH,1937,50
11563,SFH,1962,36
11564,SFH,2014,50
11565,SFH,1920,28
11566,SFH,1942,20
11567,SFH,1989,42
11568,SFH,1913,31
11569,SFH,2016,24
11570,SFH,1908,32
11571,SFH,1901,10
11572,SFH,2011,31
11573,SFH,1966,56
11574,SFH,1926,19
11575,SFH,1994,34
11576,SFH,1948,25
11577,SFH,1980,22
11578,SFH,1980,40
11579,SFH,1919,32
11580,SFH,1936,12
11581,SFH,1911,41
11582,SFH,1984,29
11583,SFH,1977,36
11584,SFH,1960,23
11585,SFH,1925,24
11586,SFH,1906,21
11587,SFH,1957,31
11588,SFH,1991,11
11589,SFH,1917,51
11590,SFH,1908,51
11591,SFH,1956,47
11592,SFH,1958,25
11593,SFH,1939,56
11594,SFH,1999,36
11595,SFH,1949,24
11596,SFH,1951,50
11597,SFH,1969,34
11598,SFH,1980,17
11599,SFH,1945,16
11600,SFH,1941,53
11601,SFH,1937,25
11602,SFH,1979,25
11603,SFH,1961,12
11604,SFH,1956,50
11605,SFH,1985,18
11606,SFH,1970,52
11607,SFH,1978,21
11608,SFH,2009,17
11609,SFH,2016,16
11610,SFH,1921,14
11611,SFH,1995,55
11612,SFH,2000,11
11613,SFH,1996,48
11614,SFH,1978,58
11615,SFH,2006,19
11616,SFH,1939,31
11617,SFH,1926,54
11618,SFH,1955,37
11619,SFH,1967,22
11620,SFH,1988,35
11621,SFH,2015,14
11622,SFH,1937,35
11623,SFH,2006,40
11624,SFH,1929,49
11625,SFH,1969,53
11626,SFH,1933,53
11627,SFH,1921,13
11628,SFH,1963,27
11629,SFH,1919,12
11630,SFH,2011,25
11631,SFH,1908,21
11632,SFH,1907,28
11633,SFH,1944,45
11634,SFH,1961,44
11635,SFH,1964,15
11636,SFH,2008,51
11637,SFH,1942,27
11638,SFH,1973,23
11639,SFH,1990,33
11640,SFH,2009,16
11641,SFH,2002,30
11642,SFH,1928,18
11643,SFH,1907,59
11644,SFH,1961,31
11645,SFH,1980,58
11646,SFH,1918,19
11647,SFH,1958,13
11648,SFH,1988,42
11649,SFH,1925,53
11650,SFH,1998,54
11651,SFH,1950,10
11652,SFH,1904,23
11653,SFH,1925,37
11654,SFH,1975,44
11655,SFH,1926,20
11656,SFH,1955,16
11657,SFH,1950,40
11658,SFH,1914,25
11659,SFH,1989,17
11660,SFH,1919,38
11661,SFH,1946,53
11662,SFH,2004,32
11663,SFH,1985,49
11664,SFH,1956,13
11665,SFH,1996,43
11666,SFH,1979,56
11667,SFH,1959,32
11668,SFH,1980,38
11669,SFH,2016,34
11670,SFH,1962,41
11671,SFH,1965,55
11672,SFH,1952,21
11673,SFH,1908,40
11674,SFH,1916,22
11675,SFH,2003,59
11676,SFH,1962,55
11677,SFH,1932,18
11678,SFH,1942,24
11679,SFH,1905,43
11680,SFH,1964,55
11681,SFH,2015,20
11682,SFH,1961,37
11683,SFH,2000,21
11684,SFH,1999,15
11685,SFH,1929,12
11686,SFH,1973,30
11687,SFH,1927,54
11688,SFH,1911,40
11689,SFH,1949,16
11690,SFH,1995,25
11691,SFH,1900,50
11692,SFH,1956,22
11693,SFH,1905,20
11694,SFH,1911,16
11695,SFH,1957,10
11696,SFH,1913,54
11697,SFH,1959,49
11698,SFH,1942,57
11699,SFH,1965,16
11700,SFH,2002,45
11701,SFH,1987,49
11702,SFH,1960,57
11703,SFH,1915,16
11704,SFH,1996,16
11705,SFH,2010,28
11706,SFH,1961,37
11707,SFH,1953,30
11708,SFH,1925,49
11709,SFH,1995,45
11710,SFH,1999,49
11711,SFH,1990,46
11712,SFH,1967,56
11713,SFH,1945,13
11714,SFH,1989,28
11715,SFH,1918,34
11716,SFH,1988,50
11717,SFH,1962,20
11718,SFH,1944,59
11719,SFH,1985,58
11720,SFH,1936,21
11721,SFH,1977,10
11722,SFH,1938,13
11723,SFH,1930,18
11724,SFH,1956,50
11725,SFH,1944,40
11726,SFH,1945,33
11727,SFH,1991,32
11728,SFH,1980,47
11729,SFH,1989,37
11730,SFH,1948,26
11731,SFH,1944,32
11732,SFH,1949,57
11733,SFH,1909,22
11734,SFH,1940,58
11735,SFH,1902,14
11736,SFH,2001,33
11737,SFH,1994,10
11738,SFH,1967,38
11739,SFH,2019,40
11740,SFH,2017,15
11741,SFH,2001,46
11742,SFH,1910,51
11743,SFH,1918,28
11744,SFH,1971,11
11745,SFH,1919,42
11746,SFH,1911,30
11747,SFH,1925,53
11748,SFH,1907,23
11749,SFH,1954,33
11750,SFH,1926,47
11751,SFH,1947,23
11752,SFH,1934,47
11753,SFH,1900,20
11754,SFH,2006,43
11755,SFH,2007,31
11756,SFH,2012,16
11757,SFH,1992,58
11758,SFH,1910,43
11759,SFH,2018,23
11760,SFH,1936,26
11761,SFH,1970,13
11762,SFH,2008,48
11763,SFH,1914,27
11764,SFH,1937,47
11765,SFH,1952,17
11766,SFH,1958,37
11767,SFH,1967,48
11768,SFH,2009,15
11769,SFH,1934,48
11770,SFH,1966,36
11771,SFH,1993,35
11772,SFH,2009,51
11773,SFH,1948,12
11774,SFH,1974,46
11775,SFH,1955,14
11776,SFH,1956,11
11777,SFH,1900,45
11778,SFH,1930,43
11779,SFH,1927,36
11780,SFH,1958,36
11781,SFH,1954,32
11782,SFH,1995,40
11783,SFH,1939,57
11784,SFH,1923,41
11785,SFH,1954,36
11786,SFH,1921,47
11787,SFH,1904,47
11788,SFH,2008,42
11789,SFH,2019,37
11790,SFH,1996,29
11791,SFH,1954,25
11792,SFH,1937,49
11793,SFH,1956,41
11794,SFH,2009,31
11795,SFH,1969,38
11796,SFH,1957,48
11797,SFH,2014,39
11798,SFH,1935,55
11799,SFH,1965,30
11800,SFH,1949,22
11801,SFH,2014,30
11802,SFH,1965,19
11803,SFH,1923,26
11804,SFH,1952,31
11805,SFH,1969,45
11806,SFH,1977,40
11807,SFH,1992,16
11808,SFH,1978,43
11809,SFH,1928,17
11810,SFH,1962,20
11811,SFH,2003,34
11812,SFH,2015,13
11813,SFH,1919,40
11814,SFH,1986,49
11815,SFH,1916,42
11816,SFH,1989,33
11817,SFH,1981,15
11818,SFH,2009,55
11819,SFH,1996,47
11820,SFH,1921,15
11821,SFH,2013,57
11822,SFH,1950,40
11823,SFH,1916,37
11824,SFH,1922,15
11825,SFH,1920,49
11826,SFH,1969,50
11827,SFH,1952,48
11828,SFH,1911,58
11829,SFH,1928,47
11830,SFH,1975,56
11831,SFH,1924,41
11832,SFH,1948,21
11833,SFH,2016,35
11834,SFH,1906,56
11835,SFH,1979,11
11836,SFH,1953,26
11837,SFH,2015,16
11838,SFH,1944,24
11839,SFH,1939,30
11840,SFH,1933,49
11841,SFH,1998,18
11842,SFH,1961,22
11843,SFH,1977,16
11844,SFH,2003,16
11845,SFH,1904,55
11846,SFH,2018,48
11847,SFH,1973,56
11848,SFH,1957,52
11849,SFH,1967,32
11850,SFH,1938,36
11851,SFH,1944,44
11852,SFH,1915,14
11853,SFH,1956,40
11854,SFH,2015,50
11855,SFH,1900,33
11856,SFH,1963,47
11857,SFH,1971,15
11858,SFH,1948,11
11859,SFH,2014,41
11860,SFH,2016,26
11861,SFH,1905,14
11862,SFH,1986,56
11863,SFH,1931,58
11864,SFH,1937,54
11865,SFH,1905,56
11866,SFH,1943,35
11867,SFH,1936,19
11868,SFH,1962,24
11869,SFH,1948,12
11870,SFH,1943,47
11871,SFH,1925,44
11872,SFH,1925,54
11873,SFH,1900,43
11874,SFH,1987,22
11875,SFH,2013,28
11876,SFH,1943,41
11877,SFH,1945,26
11878,SFH,1922,33
11879,SFH,1951,35
11880,SFH,1988,43
11881,SFH,1953,48
11882,SFH,1917,13
11883,SFH,1950,55
11884,SFH,2005,26
11885,SFH,1903,22
11886,SFH,1998,42
11887,SFH,1945,50
11888,SFH,2006,20
11889,SFH,1943,48
11890,SFH,1985,41
11891,SFH,1927,13
11892,SFH,1949,15
11893,SFH,1985,26
11894,SFH,1962,58
11895,SFH,1939,42
11896,SFH,1968,58
11897,SFH,1933,37
11898,SFH,1966,14
11899,SFH,1943,46
11900,SFH,1921,25
11901,SFH,1965,49
11902,SFH,1991,11
11903,SFH,1995,33
11904,SFH,1903,30
11905,SFH,1911,37
11906,SFH,1901,30
11907,SFH,1910,26
11908,SFH,1914,30
11909,SFH,1914,36
11910,SFH,1957,46
11911,SFH,1980,57
11912,SFH,1983,25
11913,SFH,1902,54
11914,SFH,1973,40
11915,SFH,1947,38
11916,SFH,1953,36
11917,SFH,1988,26
11918,SFH,1929,29
11919,SFH,1957,19
11920,SFH,2018,45
11921,SFH,1980,56
11922,SFH,1911,45
11923,SFH,1968,54
11924,SFH,1940,54
11925,SFH,1966,12
11926,SFH,1902,36
11927,SFH,1987,33
11928,SFH,1982,21
11929,SFH,1927,20
11930,SFH,1989,26
11931,SFH,2019,25
11932,SFH,1981,38
11933,SFH,1905,20
11934,SFH,1920,34
11935,SFH,1993,26
11936,SFH,1903,56
11937,SFH,1934,37
11938,SFH,1908,55
11939,SFH,1984,33
11940,SFH,2018,33
11941,SFH,1970,53
11942,SFH,1989,32
11943,SFH,1949,39
11944,SFH,1939,21
11945,SFH,1910,37
11946,SFH,1929,41
11947,SFH,1915,15
11948,SFH,1912,11
11949,SFH,1925,48
11950,SFH,1912,50
11951,SFH,2011,41
11952,SFH,1936,44
11953,SFH,1968,39
11954,SFH,1982,43
11955,SFH,1935,19
11956,SFH,1983,46
11957,SFH,1918,49
11958,SFH,1958,22
11959,SFH,1983,41
11960,SFH,1980,43
11961,SFH,1967,56
11962,SFH,1976,49
11963,SFH,1930,23
11964,SFH,1902,47
11965,SFH,1978,59
11966,SFH,1941,33
11967,SFH,2009,56
11968,SFH,2005,41
11969,SFH,1900,16
11970,SFH,1967,54
11971,SFH,1950,48
11972,SFH,2003,31
11973,SFH,1924,59
11974,SFH,1915,14
11975,SFH,1945,35
11976,SFH,1950,51
11977,SFH,1950,24
11978,SFH,1991,23
11979,SFH,1987,14
11980,SFH,1967,34
11981,SFH,1960,55
11982,SFH,1981,42
11983,SFH,1946,24
11984,SFH,1930,11
11985,SFH,2009,52
11986,SFH,1986,41
11987,SFH,1963,59
11988,SFH,1973,13
11989,SFH,2008,32
11990,SFH,1934,14
11991,SFH,1936,44
11992,SFH,1901,20
11993,SFH,1986,25
11994,SFH,1974,21
11995,SFH,1994,19
11996,SFH,1947,39
11997,SFH,1920,46
11998,SFH,2013,46
11999,SFH,2008,32
12000,SFH,1909,39
12001,SFH,1967,41
12002,SFH,1960,32
12003,SFH,1955,26
12004,SFH,1911,10
12005,SFH,1995,36
12006,SFH,1941,55
12007,SFH,1910,43
12008,SFH,1991,52
12009,SFH,1992,12
12010,SFH,1964,47
12011,SFH,1975,53
12012,SFH,1912,30
12013,SFH,1955,15
12014,SFH,2010,50
12015,SFH,1986,53
12016,SFH,1925,20
12017,SFH,2015,43
12018,SFH,1901,34
12019,SFH,1921,33
12020,SFH,1961,57
12021,SFH,1952,45
12022,SFH,1959,41
12023,SFH,1980,47
12024,SFH,1912,46
12025,SFH,1936,49
12026,SFH,1995,39
12027,SFH,1961,59
12028,SFH,1981,36
12029,SFH,1971,50
12030,SFH,1911,11
12031,SFH,1925,57
12032,SFH,1987,49
12033,SFH,1999,27
12034,SFH,2012,42
12035,SFH,1963,16
12036,SFH,1902,47
12037,SFH,1951,49
12038,SFH,1997,25
12039,SFH,1966,44
12040,SFH,1965,50
12041,SFH,1915,13
12042,SFH,1921,17
12043,SFH,1967,47
12044,SFH,1934,31
12045,SFH,1965,14
12046,SFH,1926,33
12047,SFH,1940,13
12048,SFH,1968,10
12049,SFH,1990,14
12050,SFH,1942,41
12051,SFH,1993,29
12052,SFH,1900,26
12053,SFH,1902,44
12054,SFH,1902,42
12055,SFH,1937,55
12056,SFH,1919,22
12057,SFH,2013,28
12058,SFH,2001,12
12059,SFH,1940,55
12060,SFH,1948,24
12061,SFH,1902,20
12062,SFH,1940,58
12063,SFH,1913,29
12064,SFH,1938,30
12065,SFH,1952,13
12066,SFH,1904,24
12067,SFH,1935,49
12068,SFH,1912,38
12069,SFH,1970,31
12070,SFH,1909,35
12071,SFH,1901,36
12072,SFH,1977,58
12073,SFH,2015,59
12074,SFH,1937,53
12075,SFH,1978,51
12076,SFH,1991,46
12077,SFH,1978,37
12078,SFH,1926,40
12079,SFH,2001,35
12080,SFH,1926,39
12081,SFH,1911,36
12082,SFH,1921,57
12083,SFH,1908,49
12084,SFH,1948,51
12085,SFH,1992,47
12086,SFH,1970,43
12087,SFH,1919,37
12088,SFH,1982,45
12089,SFH,1952,12
12090,SFH,2006,19
12091,SFH,1965,29
12092,SFH,2009,25
12093,SFH,1948,41
12094,SFH,1959,21
12095,SFH,1969,59
12096,SFH,1989,20
12097,SFH,1916,49
12098,SFH,2010,18
12099,SFH,2018,13
12100,SFH,1962,32
12101,SFH,2000,59
12102,SFH,1937,20
12103,SFH,1932,35
12104,SFH,1989,15
12105,SFH,1958,52
12106,SFH,1996,35
12107,SFH,1995,58
12108,SFH,1904,22
12109,SFH,1924,38
12110,SFH,1913,31
12111,SFH,1960,26
12112,SFH,1986,15
12113,SFH,1911,52
12114,SFH,1926,30
12115,SFH,1907,28
12116,SFH,1945,13
12117,SFH,2008,39
12118,SFH,1968,30
12119,SFH,1938,16
12120,SFH,1991,46
12121,SFH,1978,43
12122,SFH,1991,37
12123,SFH,2001,30
12124,SFH,2013,56
12125,SFH,1967,33
12126,SFH,1939,35
12127,SFH,1968,55
12128,SFH,1945,20
12129,SFH,1911,58
12130,SFH,1923,42
12131,SFH,1946,51
12132,SFH,2000,27
12133,SFH,1933,37
12134,SFH,1919,11
12135,SFH,1992,53
12136,SFH,1918,43
12137,SFH,1923,11
12138,SFH,1943,41
12139,SFH,1999,23
12140,SFH,1957,47
12141,SFH,1988,16
12142,SFH,1992,10
12143,SFH,1960,34
12144,SFH,1965,14
12145,SFH,1917,30
12146,SFH,1957,55
12147,SFH,2009,29
12148,SFH,2012,22
12149,SFH,1926,43
12150,SFH,1972,41
12151,SFH,1984,32
12152,SFH,1975,40
12153,SFH,1939,33
12154,SFH,1974,17
12155,SFH,1951,51
12156,SFH,1939,27
12157,SFH,1914,54
12158,SFH,1968,58
12159,SFH,2016,19
12160,SFH,1937,23
12161,SFH,1943,25
12162,SFH,1929,50
12163,SFH,1910,34
12164,SFH,1934,15
12165,SFH,1906,36
12166,SFH,1993,49
12167,SFH,1923,52
12168,SFH,1954,48
12169,SFH,1969,32
12170,SFH,1930,34
12171,SFH,1920,51
12172,SFH,2001,39
12173,SFH,2004,20
12174,SFH,1993,12
12175,SFH,2003,57
12176,SFH,1993,31
12177,SFH,1998,44
12178,SFH,1943,51
12179,SFH,1989,29
12180,SFH,1928,35
12181,SFH,1980,46
12182,SFH,1933,35
12183,SFH,1983,13
12184,SFH,1952,36
12185,SFH,2002,27
12186,SFH,2005,56
12187,SFH,1973,22
12188,SFH,1958,11
12189,SFH,1922,47
12190,SFH,1936,35
12191,SFH,1910,47
12192,SFH,1923,55
12193,SFH,1955,36
12194,SFH,1954,13
12195,SFH,2003,46
12196,SFH,1993,45
12197,SFH,1969,11
12198,SFH,1904,40
12199,SFH,2004,12
12200,SFH,1940,31
12201,SFH,1913,56
12202,SFH,1956,14
12203,SFH,1962,42
12204,SFH,1969,49
12205,SFH,1927,22
12206,SFH,1966,41
12207,SFH,1940,12
12208,SFH,1933,35
12209,SFH,1914,41
12210,SFH,1993,45
12211,SFH,1979,55
12212,SFH,1986,12
12213,SFH,1998,57
12214,SFH,1945,52
12215,SFH,1979,54
12216,SFH,1912,35
12217,SFH,1977,39
12218,SFH,1996,42
12219,SFH,1955,24
12220,SFH,1910,46
12221,SFH,1965,22
12222,SFH,1932,51
12223,SFH,1913,48
12224,SFH,1966,48
12225,SFH,1911,44
12226,SFH,1997,33
12227,SFH,1921,20
12228,SFH,2015,19
12229,SFH,1945,30
12230,SFH,1960,27
12231,SFH,1976,18
12232,SFH,1988,57
12233,SFH,1966,34
12234,SFH,2009,46
12235,SFH,2004,14
12236,SFH,1960,29
12237,SFH,1967,22
12238,SFH,1910,40
12239,SFH,2017,18
12240,SFH,2008,59
12241,SFH,1971,58
12242,SFH,1992,23
12243,SFH,1908,57
12244,SFH,1958,48
12245,SFH,1940,49
12246,SFH,1903,35
12247,SFH,1909,44
12248,SFH,1909,17
12249,SFH,1990,14
12250,SFH,2006,14
12251,SFH,1943,59
12252,SFH,1955,37
12253,SFH,1962,36
12254,SFH,1960,16
12255,SFH,1992,13
12256,SFH,1945,12
12257,SFH,2007,36
12258,SFH,1920,16
12259,SFH,1921,51
12260,SFH,1979,37
12261,SFH,1953,26
12262,SFH,1910,43
12263,SFH,1907,32
12264,SFH,1952,20
12265,SFH,1962,44
12266,SFH,1964,41
12267,SFH,1908,51
12268,SFH,1909,53
12269,SFH,1904,21
12270,SFH,2005,45
12271,SFH,1995,47
12272,SFH,2005,30
12273,SFH,1945,11
12274,SFH,1998,34
12275,SFH,1960,57
12276,SFH,1944,36
12277,SFH,1991,37
12278,SFH,2010,55
12279,SFH,2005,17
12280,SFH,1990,29
12281,SFH,1968,41
12282,SFH,1913,10
12283,SFH,1970,47
12284,SFH,1947,49
12285,SFH,1909,59
12286,SFH,1945,17
12287,SFH,2000,49
12288,SFH,1914,21
12289,SFH,1993,19
12290,SFH,1931,17
12291,SFH,1995,42
12292,SFH,1933,17
12293,SFH,1947,34
12294,SFH,1941,35
12295,SFH,1906,30
